review_score,review_comment_message,review_creation_date,label,processed_review_comment
5,"Nunca tive problemas com as entregas desse site, e o produto sempre correto e no prazo!",2017-07-13 00:00:00,1,"nunca problema entrega de esse site , produto sempre correto prazo !"
1,"Ainda não recebi o produto e solicitei que a loja verificasse o que ocorreu entre as transferência entre correios e esperei 48 horas e até agora não me deram um retorno,é um presente para Páscoa",2018-03-11 00:00:00,0,"ainda não recebir produto solicitei loja verificar ocorrer transferência Correios esperei 48 hora agora não dar retorno , presente Páscoa"
5,Td lindo e impecável ,2018-04-14 00:00:00,1,td lir impecável
5,Otimo produto,2018-06-15 00:00:00,1,otimo produto
1,O produto nâo foi entregue.,2018-03-21 00:00:00,0,produto em âo entregar .
5,Muito rápido voltaria a comprar ,2017-10-27 00:00:00,1,rápido voltar comprar
5,"Já comprei vários produtos, rapidez, seriedade e qualidade.
Vou continuar comprando.",2018-08-17 00:00:00,1,"comprar vários produto , rapidez , seriedade qualidade . ir continuar comprar ."
5,"CHEGOU ANTES DO PRAZO PRODUTO MUITO BOM E DE FÁCIL APLICAÇÃO, SUPER RECOMENDO",2018-03-07 00:00:00,1,"chegar antes prazo produto bom fácil aplicação , super recomer"
1,Aguardando retorno e esclarecimentos sobre o ocorrido.,2018-01-21 00:00:00,0,aguardar retorno esclarecimento sobre ocorrer .
5,"Chegou bem antes do previsto,recomendo muito! ",2017-11-28 00:00:00,1,"chegar bem antes prever , recomendar !"
1,Produto ainda não foi entregue!,2018-04-06 00:00:00,0,produto ainda não entregar !
5,"Confesso q comprei com certa desconfiança, porém o produto é sensacional, atende com eficiência e eficácia!!!",2017-10-05 00:00:00,1,"confessar q compr certo desconfiança , porém produto sensacional , atender eficiência eficácia ! ! !"
5,Até ligaram pra mim para confirmar. Excelente,2017-05-04 00:00:00,1,ligar pra eu confirmar . excelente
5,Super funciona,2018-08-21 00:00:00,1,super funcionar
1,atrasou a entega ,2018-03-22 00:00:00,0,atrasar entego
5,Neste atendimento foi tudo perfeito.,2018-06-13 00:00:00,1,em este atendimento tudo perfeito .
5,"Adorei, como eu queria e esperava. Ele é muito bonito. Obrigada. ",2017-08-08 00:00:00,1,"adorei , querer esperar . bonito . obrigado ."
5,Produto chegou antes do prazo. Muito bom!,2017-07-27 00:00:00,1,produto chegar antes prazo . bom !
5,"O produto é bom recebi no plazo 
",2018-08-23 00:00:00,1,produto bom recebir plazo
5,excelente o atendimento e entrega,2018-02-08 00:00:00,1,excelente atendimento entregar
5,"Recebi o produto dentro do praza! Ótimo produto, estou muito satisfeito.",2018-06-28 00:00:00,1,"recebir produto dentro praza ! bom produto , satisfeito ."
5,Ótimo,2018-02-23 00:00:00,1,bom
5,Muito rápida a entrega adorei,2017-07-22 00:00:00,1,rápido Entrega adorar
1,No aguardo de um retorno urgente.,2018-04-15 00:00:00,0,aguardo retorno urgente .
5,Estou muito satisfeito! Parabéns! ,2018-07-10 00:00:00,1,satisfeito ! parabéns !
5,Parabéns pela excelencia do atendimento.,2017-08-01 00:00:00,1,parabéns Excelencia atendimento .
1,"Comprei esse produto na cor azul p/ dar de presente. Ao receber vi que o Produto veio na cor vermelha,diferente da compra efetuada e do que está na nfiscal pois o produto está informado c/ cor azul.",2017-06-01 00:00:00,0,"compr produto cor azul p/ dar presente . receber ver produto vir cor vermelho , diferente compra efetuar nfiscal pois produto informar c/ cor azul ."
5,Fácil & rápido & eficaz!,2017-06-25 00:00:00,1,fácil & rápido & eficaz !
1,Recebi a mercadoria e o produto não é ata funcionando!!! ,2017-12-08 00:00:00,0,recebir mercadoria produto não atar funcionar ! ! !
5,Ótimo ,2018-07-26 00:00:00,1,bom
1,"preciso receber minha compra e ela nao passa de nota fiscal emitida, nao chegou...",2018-04-14 00:00:00,0,"preciso receber compra nao passar nota fiscal emitir , nao chegar ..."
5,ótimo muito bom.,2017-03-28 00:00:00,1,bom bom .
5,"O produto chegou antes do tempo estipulado, sem danos.",2017-08-15 00:00:00,1,"produto chegar antes tempo estipular , dano ."
5,Parabéns a loja online. Comprei o que estava procurando. Recebi o produto antes da data. Com produto de qualidade. Recomendo.,2018-05-24 00:00:00,1,parabéns loja onliner . compr procurar . recebir produto antes data . produto qualidade . recomendar .
1,"Parceiro ruim e metodologia da lannister péssimo. Já tem quase um mês que recebi o produto errado, tive de comprar novamente e as Lojas lannister não tomam nenhuma atitude, só ficam enviando pesquis",2018-06-03 00:00:00,0,"parceiro ruim metodologer lannister péssimo . quase mês recebir produto errar , comprar novamente loja lannister não tomar nenhum atitude , ficar enviar pesquis"
1,O produto chegou quebrado quero por favor meu dinheiro de volta e o que faço para devolver o produto.,2018-01-30 00:00:00,0,produto chegar quebrar querer favor dinheiro volta fazer devolver produto .
5,Recomendo.,2018-04-24 00:00:00,1,recomendar .
5,"dentro do prazo, produto ok.",2018-01-18 00:00:00,1,"dentro prazo , produto ok ."
1,"O produto que comprei, foi o da foto... o que foi entregue foi completamente diferente, da marca da empresa que forneceu... comprei cartão Henry, não cartão Evolution...",2018-08-24 00:00:00,0,"produto compr , foto ... entregar completamente diferente , marca empresa fornecer ... compr cartão henry , não cartãor evolution ..."
5,"Produto chegou no prazo correto, foi o modelo correto e bem embalado.",2018-02-18 00:00:00,1,"produto chegar prazo correto , modelo correto bem embalar ."
5,"Entrega ocorreu antes do prazo previsto.
Produto de alta qualidade, o mouse é um pouco grande mas atende as minhas expectativas, o fone é confortável e veda bem sons externos.",2017-02-18 00:00:00,1,"entregar ocorrer antes prazo prever . produto altar qualidade , mouse pouco grande atender expectativas , fone confortável veda bem som externo ."
5,Chegou rápido e é como eu esperava!,2018-04-03 00:00:00,1,chegar rápido esperar !
5,TUDO OK!,2017-10-12 00:00:00,1,tudo ok !
1,"A cadeira decorativa veio c/ pé trocado, c/ solda aparente, acabamento mal feito. estofados vieram s/ nenhuma proteção (plástico) numa caixa toda remendada, s/ manual e medidas não conferem.",2017-07-25 00:00:00,0,"cadeira decorativo vir c/ pé trocado , c/ solda aparente , acabamento mal fazer . estofar vier s/ nenhum proteção ( plástico ) caixar todo remendado , s/ manual medida não confer ."
5,Eu recomendo para outras pessoas,2017-03-21 00:00:00,1,recomer outro pessoa
5,Produto de boa qualidade e bom acabamento,2018-06-23 00:00:00,1,produto bom qualidade bom acabamento
5,"Melhor saite para entrega, chegou antes do prazo.",2017-12-10 00:00:00,1,"bom saite entregar , chegar antes prazo ."
5,Excelente,2017-08-18 00:00:00,1,excelente
5,"Compra tranquila, produto escolhido entregue, tudo rápido .",2017-03-25 00:00:00,1,"compra tranquilo , produto escolher entregar , tudo rápido ."
1,Fiz a compra de dois prudutos juntos e recebi somente um código. Automaticamente achei q viaria os dois mas só chegou um,2018-08-25 00:00:00,0,fiz compra dois pruduto junto recebir somente código . automaticamente achar q viar dois chegar
5,"Adorei o produto, porém o frete muito caro. ",2018-07-05 00:00:00,1,"Adorei produto , porém frete caro ."
1,"estou tentando devolver 
nao é cetim
propaganda enganosa
duro e aspero",2017-06-22 00:00:00,0,tentar devolver nao cetim propaganda enganoso duro aspero
5,"Parabens, superou as minhas expectativas!",2017-08-29 00:00:00,1,"parabem , superar expectativa !"
1,"O PEDIDO CHEGOU ERRADO, FALTANDO UM ITEM , PAGUEI POR DOIS RETROVISORES E RECEBI SOMENTE UM,!!!
AGUARDO SOLUÇÃO URGENTE!!!",2017-12-20 00:00:00,0,"pedir chegar errar , faltar item , paguei dois retrovisor recebir somente , ! ! ! aguardo solução urgente ! ! !"
1,Recebi apenas um dos produtos do pedido. Faltou a fita de rack.,2017-08-26 00:00:00,0,recebir apenas produto pedir . faltar fita rack .
5,"Chegou bem e antes do prazo...gostei muito, super indico...e parabenizo as Américanas pois acompanha tudo até o final da entrega... parabéns..",2017-05-21 00:00:00,1,"chegar bem antes prazo ... gostar , super indico ... parabenizo américanas pois acompanhar tudo final entregar ... parabéns .."
1,"Não recebi o produto,
Aguardo extorno do valor no cartão de crédito !",2018-07-07 00:00:00,0,"não recebir produto , aguardo extorno Valor cartão crédito !"
1,"Estou aguardando resposta , meu produto veio imcompleto , estou muito chateada ",2017-11-21 00:00:00,0,"aguardar resposta , produto vir imcompleto , chatear"
5,"TUDO VEIO PERFEITO,PRODUTO CERTO TEMPO ANTES DO PREVISTO.
",2018-02-21 00:00:00,1,"tudo vir perfeito , produto certo tempo antes prever ."
5,Tudo dentro do esperado. ,2018-06-29 00:00:00,1,tudo dentro esperar .
5,Produto excelente chegou no prazo e perfeito ,2018-02-25 00:00:00,1,produto excelente chegar prazo perfeito
5,Adoro comprar pela baratheon. Pontualidade e qualidade.,2017-12-29 00:00:00,1,adorar comprar baratheon . pontualidade qualidade .
1,"NÃO TENHO NADA A DIZER DO PROCUTO POIS AINDA NÃO CHEGOU, POREM FICO CHATEADA POIS PAGUEI O FRETE A AINDA NÃO CHEGOU, GOSTO DE PONTUALIDADE. ",2017-07-02 00:00:00,0,"não nada dizer procuto pois ainda não chegar , por fico chatear pois paguei frete ainda não chegar , gostar pontualidade ."
1,Não cumpriu com o prazo e o produto não chegou.,2018-03-18 00:00:00,0,não cumprir prazo produto não chegar .
5,Os produtos são ótimos!,2018-01-18 00:00:00,1,produto ótimos !
1,Meu produto só chegou o shampoo o condicionador não veio ou vcs me mandem ou devolvem o meu dinheiro pq paguei a vista no boleto e também quero o valor do frete q foi caro... Obrigado,2018-03-22 00:00:00,0,produto chegar shampoo condicionador não vir vcs mandir devolver dinheiro pq paguei ver boleto querer valor freter q caro ... obrigar
5,Produto de qualidade,2018-03-16 00:00:00,1,produto qualidade
5,Amei a qualidade e o designer!!!,2018-08-29 00:00:00,1,ameir qualidade designer ! ! !
5,Tudo ok,2018-06-14 00:00:00,1,tudo ok
1,"Eu qero meu produto logo, por q essa demora !",2018-03-14 00:00:00,0,"qero produto logo , q demor !"
1,o produto não chegou.,2018-05-30 00:00:00,0,produto não chegar .
5,Excelente e entrega super rápida ,2018-07-25 00:00:00,1,excelente entrega super rápir
5,"Tudo certo gostei e volto a comprar
Estão de parabéns",2018-05-03 00:00:00,1,tudo certo gostar voltar comprar parabéns
5,Produto entregue antes do prazo determinado. Recomendo,2018-07-14 00:00:00,1,produto entregar antes prazo determinar . recomendar
5,Meu pedido chegou antes do prazo e corretamente. 👌 Obrigado👍,2017-02-18 00:00:00,1,pedir chegar antes prazo corretamente . 👌 obrigar 👍
5,Quadro de otima qualidade.,2018-03-02 00:00:00,1,quadro otimar qualidade .
1,Comprei há maia de 20 dias e não recebi produto e tão pouco me deram alguma satisfação. Já reclamei com as lojas lannister mas até agora ninguém me deu uma posição. UM ABSURDOOO!!!,2018-03-23 00:00:00,0,comprar maia 20 dia não recebir produto tão pouco dar algum satisfação . reclamei Lojas lannister agora ninguém dar posição . absurdooo ! ! !
5,"muito satisfeito otima qualidade
",2018-04-28 00:00:00,1,satisfeito otimar qualidade
1,"Falta de respeito com o cliente já faz mais de um mês que fiz a compra e até hoje não recebi meu produto, infelizmente nunca mais voltarei a comprar neste site.",2018-05-18 00:00:00,0,"faltar respeito cliente fazer mês fiz compra hoje não recebir produto , infelizmente nunca voltarei comprar em este site ."
5,PRODUTO DE ÓTIMA QUALIDADE CHEGOU BEM EMBALADO E DENTRO DO PRAZO .,2018-08-11 00:00:00,1,produto ótima qualidade chegar bem embalar dentro prazo .
1,"Não recebi o produto.
Acionarei a justiça comum caso a lannister não resolva. ",2017-04-21 00:00:00,0,não recebir produto . Acionarei justiça comum caso lannister não resolvar .
1,"Comprei um tapete , o mesmo foi entregue em outro, modelo.
Pedi a troca, não fui atendida.
Cancelei a compra e até o momento não recebi o dinheiro de volta. Um descaso.",2017-07-13 00:00:00,0,"compr tapete , entregar outro , modelo . pedi troca , não atendidar . cancelei compra momento não recebir dinheiro voltar . descaso ."
5,Não testei ainda o equipamento.,2018-01-31 00:00:00,1,não testar ainda equipamento .
5,Produto bom,2017-10-20 00:00:00,1,produto bom
5,Serviço de primeira eu recomendo,2018-04-17 00:00:00,1,serviço primeiro recomendo
1,Nao recomendo comprei uma cortina é veio só as varetas de colocar as cortinas,2017-04-20 00:00:00,0,nao recomendar compr cortina vir vareta colocar cortina
5,Recomendado.,2017-10-04 00:00:00,1,recomendar .
5,"Entrega rápida, produto exatamente como na descrição, atendimento ao cliente de mais alto nível.",2018-03-20 00:00:00,1,"entregar rápido , produto exatamente descrição , atendimento cliente alto nível ."
5,"Bolsa de muita qualidade, tamanho perfeito. Indico a todos",2018-07-12 00:00:00,1,"bolso muito qualidade , tamanho perfeito . indico todo"
5,PERFEITA. PRODUTO LACRADO. 1000% RECOMENDADO!....,2017-11-25 00:00:00,1,perfeito . produto lacrar . 1000 % recomendar ! ....
1,Qútero fazer a troca e estádemorando muito,2018-04-26 00:00:00,0,qútero fazer troca estádemorar
5,EFICIENTISSIMO .,2017-02-23 00:00:00,1,eficientissimo .
5,entregue antes do prazo muito bom,2018-05-23 00:00:00,1,entregar antes prazo bom
5,Adorei entrega rápida e eficiente ,2017-10-05 00:00:00,1,ador entrega rápido eficiente
5,"Tudo certinho, obrigada.",2018-08-31 00:00:00,1,"tudo certinho , obrigado ."
5,Indico pra todos. ,2018-06-18 00:00:00,1,indico pra todo .
5,"otimo produto , ",2018-06-05 00:00:00,1,"otimo produto ,"
5,"Produto aparentemente ótimo, chegou muito antes do prazo estipulado pelo site. Pena que comprei o produto errado ""era para ser bomba submersa com filtro"". Mas, já estou resolvendo tudo quanto a troca.",2017-06-09 00:00:00,1,"produto aparentemente bom , chegar antes prazo estipular site . pena comprei produto errar ` ` bomba submerso filtro '' . , resolver tudo quanto trocar ."
5,Tudo ok,2018-07-11 00:00:00,1,tudo ok
1,"O mesmo fornecedor comprei 4 caixas de lente. Além de não cobrar um único frete para cada uma (ou seja, paguei 4x o frete) todas chegaram juntas em pacotes semelhantes mas uma veio o produto errado",2018-06-23 00:00:00,0,"fornecedor compr 4 caixa lente . além não cobrar único frete cada ( , paguei 4x frete ) todo chegar juntar pacote semelhante vir produto errar"
5,Recomendo!!!!!!!!,2017-03-30 00:00:00,1,recomendar ! ! ! ! ! ! ! !
1,"Estou simplesmente revoltada com a lannister comprei este produto e na informaçoes do produto esta escrito Kit com shampoo antirresíduos e redutor de volume,porém só veio o passo 1 PROCON COM CERTEZA",2018-01-23 00:00:00,0,"simplesmente revoltar lannister compr produto informaçoes produto escazrr kit shampoo antirresíduo redutor volume , porém vir passo 1 procon certezar"
5,Avental lindo!,2017-05-23 00:00:00,1,avental lir !
5,BONITO O PRODUTO,2017-05-24 00:00:00,1,bonito produto
5,"Fiquei satisfeito com a aquisição, produto foi entregue corretamente e antes do prazo previsto.",2018-03-11 00:00:00,1,"fiquei satisfeito aquisição , produto entregar corretamente antes prazo prever ."
1,Ate agora não estornou minha compra Que não foi enviada por causa de estoque e so fui comunicado depois de abrir cancelamento no pedido.,2018-01-17 00:00:00,0,ate agora não estornar compra não enviar causa estoque so comunicar abrir cancelamento pedir .
5,tudo ok tal combinado.,2017-06-06 00:00:00,1,tudo ok tal combinado .
5,Obrigado,2018-01-22 00:00:00,1,obrigar
5,Envio rápido.,2018-03-28 00:00:00,1,envio rápido .
5,"Pra mim,é o melhor Site de compras.",2018-08-25 00:00:00,1,"pra eu , bom site compra ."
5,"Produto chegou antes do prazo previsto para entrega e em perfeito estado, com as características iguais as da imagem. Recomendo!",2018-01-24 00:00:00,1,"produto chegar antes prazo prever entregar perfeito Estado , característica igual imagem . recomendar !"
5,entregarão bem antes do prazo.,2017-04-04 00:00:00,1,entregar bem antes prazo .
5,"Entrega super rápida! 
",2018-06-30 00:00:00,1,entregar super rápido !
5,produto conforme o esperado,2018-03-03 00:00:00,1,produto conforme esperar
5,"Super satisfeita com o produto, o atendimento e a logística. Nota 1000! Super recomendo. O produto, a loja e a logística. Parabéns!!!1",2018-08-02 00:00:00,1,"super satisfazer produto , atendimento logístico . nota 1000 ! super recomendar . produto , loja logístico . parabéns ! ! ! 1"
5,Recebi o produto dentro do prazo. Recomendo!,2017-11-01 00:00:00,1,recebir produto dentro prazo . recomendo !
5,otimo produto,2018-02-28 00:00:00,1,otimo produto
1,"Antecipei a compra para um presente de aniversário, e passado o dia previsto para a entrega o produto ainda não chegou. A festa é neste sábado. Será que chegarei de mãos vazias?",2017-03-22 00:00:00,0,"Antecipei compra presente aniversário , passar dia prever entregar produto ainda não chegar . festa em este sábado . chegarar mão vazio ?"
5,Otimo vendedor ..,2017-09-19 00:00:00,1,otimo vendedor ..
1,"O produto teve um problema na entrega no dia 08/12/2017, e até agora dia 13/12/2017, Não tive nenhuma resposta do vendedor e nem do cite das lannister de como vai ficar a situação da mercadoria.",2017-12-13 00:00:00,0,"produto problema entregar dia 08/12/2017 , agora dia 13/12/2017 , não nenhum resposta vendedor citar lannister ir ficar situação mercadorio ."
5,Produto entregue antes do prazo e atendeu minhas necessidades,2018-03-23 00:00:00,1,produto entregar antes prazo atender necessidade
1,"O produto não foi entregue, nem me deram satisfação após a reclamação da demora. ",2018-01-06 00:00:00,0,"produto não entregar , dar satisfação após reclamação demor ."
5,Loja muito responsável e o smartphone é excelente!!!,2018-08-24 00:00:00,1,loja responsável smartphone excelente ! ! !
5,Ótimo vendedor recomendo a todos.,2017-08-02 00:00:00,1,bom vendedor recomer todo .
5,"Vlw entregue na data e correto horas.. vlw
",2018-04-25 00:00:00,1,vlw entregar data correto hora .. vlw
5,"Otimo produto, entrega rápida!!",2017-12-12 00:00:00,1,"otimo produto , entregar rápido ! !"
1,"Venderam um produto que não tinha no estoque. Não estornaram o dinheiro.
A avaliação é zero.",2018-08-05 00:00:00,0,vender produto não estoque . não estornar dinheiro . avaliação zero .
5,Chegou com atraso. Mas recomendo!,2017-03-22 00:00:00,1,chegar atraso . recomendo !
5,Nota 10 para o vendedor,2018-01-18 00:00:00,1,nota 10 vendedor
5,Ainda não recebi a blusa na entrega ,2017-11-03 00:00:00,1,ainda não recebir blusa entrego
5,Foi enviado corretamente e chegou bem rápido 👍,2017-08-26 00:00:00,1,enviar corretamente chegar bem rápido 👍
1,"Recebi pulseira árvore dá vida vendida por Coçar Brasil com total defeito, sem galhos ,com furos , círculo amassado 
Já reclamei muito e não há qualquer resposta
Peço a troca pelo que foi divulgad",2017-04-14 00:00:00,0,"recebir pulseiro árvore dar vida vender coçar Brasil total defeito , galho , furo , círculo amassar reclameir não qualquer resposta peço trocar divulgad"
1,"ainda estou aguardando o produto , ja tem quase uma mês que fiz a compra",2017-12-20 00:00:00,0,"ainda aguardar produto , ja quase mês fiz compra"
5,oproduto chegou rapido ebom e bonito e barato vou recomendar este produto aus meus amigo okei,2017-02-24 00:00:00,1,oproduto chegar rapir ebom bonito barato ir recomendar produto aus amigo okei
5,Ótimo! A empresa entregou antes do prazo combinado e o produto é de excelente qualidade.,2017-10-27 00:00:00,1,bom ! empresa entregar antes prazo combinar produto excelente qualidade .
5,"chegou em perfeito estado, amei o produto! Super recomendo.",2017-02-23 00:00:00,1,"chegar perfeito estar , ameir produto ! super recomendar ."
5,Recomendo para todos ,2018-08-21 00:00:00,1,recomer todo
1,Já passou o prazo e o produto não chegou,2017-12-12 00:00:00,0,passar prazo produto não chegar
5,"Produto entregue, em poucos dias. ",2018-01-20 00:00:00,1,"produto entregar , pouco dia ."
1,Comprei os bonecos achando que era mini figuras lego original e quando chegou o produto era falsificado daqueles que compramos em camelôs não achei que a stark tinha parceiro desse tipo lamentável,2017-12-13 00:00:00,0,comprar boneco achar mini figura lego original chegar produto falsificar de aquele compramo camelô não achar stark parceiro de esse tipo lamentável
5,"Muito bom atendimento.
Pena que Os Correios demorem tanto tempo para entregar.",2018-04-24 00:00:00,1,bom atendimento . pena correio demor tanto tempo entregar .
5,Veio antes do que eu esperava. recomento a todos,2018-01-31 00:00:00,1,vir antes esperar . recomento todo
1,"Péssimo atendimento da targaryen. As 2 bandejas espelhas rosas eram p/ ser entregues até 06/12, porém até agora NÃO AS RECEBI E NEM TIVE RESPOSTA ÁS MINHAS RECLAMAÇÕES. GENTILEZA PROVIDENCIAR A ENTREGA.",2017-12-08 00:00:00,0,"péssimo atendimento targaryen . 2 bandeja espelho rosas p/ entregar 06/12 , porém agora não recebir resposta ás reclamação . gentileza providenciar entregar ."
5,"Parabéns a Equipe stark, recomendo.
Abraço ",2017-09-29 00:00:00,1,"parabéns Equipe Stark , recomendar . abraço"
5,Conforme vendido eu o recebi ,2017-06-17 00:00:00,1,conforme vender recebir
5,recomendo,2018-04-27 00:00:00,1,recomer
1,"Cancelei o produto já fez 9 dias e ainda não recebi o dinheiro de volta,ainda esperando o dinheiro caí em minha conta como foi combinado com a loja",2018-05-23 00:00:00,0,"cancelei produto fazer 9 dia ainda não recebir dinheiro voltar , ainda esperar dinheiro caí contar combinar loja"
5,"excelente loja, recomendo.
",2018-08-26 00:00:00,1,"excelente loja , recomer ."
5,"chegou antes do prazo , bem embalado , produto de qualidade.",2017-12-20 00:00:00,1,"chegar antes prazo , bem embalar , produto qualidade ."
5,Entrega rápida produtos bem acondicionado embalagem lacrada e com todos os itens em perfeito estado ,2018-02-07 00:00:00,1,entregar rápido produto bem acondicionar embalagem lacrar todo itens perfeito estar
5,Adorei o produto. ,2018-03-12 00:00:00,1,Adorei produto .
5,"Mais tarde, eu assisto esse filme. 
Valeu!",2017-08-12 00:00:00,1,"tarde , assistar filme . valeu !"
5,"Produto muito bem embalado, sem nenhum dano à embalagem, rapidez de entrega, demonstrando muito profissionalismo. Gostei!!!",2018-08-07 00:00:00,1,"produto bem embalar , nenhum dano embalagem , rapidez entrega , demonstrar profissionalismo . gostar ! ! !"
5,"Produto entregue antes do prazo, em perfeito estado, recomendo o site.",2018-04-10 00:00:00,1,"produto entregar antes prazo , perfeito estar , recomendar site ."
1,"
Comprei um produto e entregaram outro difetente do que pedi..... E mais solicitei a devolucao ou troca e ate agora nada.... Estam se fazendo de dezentendidos...
E fazer pouco caso do cliente ne..",2018-04-21 00:00:00,0,compr produto entregar outro difetente pedir ..... solicitar devolucao troca ate agora nada .... estar fazer dezentendido ... fazer pouco caso cliente ne ..
1,Não recebi minha encomenda e a mesma conta como entregue. Estou tentando contato com o vendedor e até o momento não tive retorno.,2018-08-14 00:00:00,0,não recebir encomenda mesmo conta entregar . tentar contato vendedor momento não retornor .
5,"Gostei muito, vou usar em palestras.",2018-03-30 00:00:00,1,"gostar , ir usar palestra ."
1,"Uma das peças que comprei não veio,veio a caixinha vazia,mas a outra veio certo.",2018-01-24 00:00:00,0,"peça compr não vir , vir caixer vazia , outro vir certo ."
5,"Produto Excelente, conforme anunciado. Vendedor rápido no envio.",2018-08-21 00:00:00,1,"produto excelente , conforme anunciar . vendedor rápido envio ."
5,Muito bom,2018-04-17 00:00:00,1,bom
5,"Parabenizo pela eficiência e comprometimento, do vendedor com o cliente. Além do produto corresponder exatamente ao que diz o anuncio, a entrega do produto superou minha espectativa. ",2017-05-20 00:00:00,1,"parabenizo eficiência comprometimento , vendedor cliente . além produto corresponder exatamente dizer anuncio , entregar produto superar espectativo ."
5,O produto chegou com agilidade.,2017-08-22 00:00:00,1,produto chegar agilidade .
5,"excelente ótimo produto entrega no prazo recomendo a todos ,,",2017-07-08 00:00:00,1,"excelente bom produto entregar prazo recomer todo , ,"
5,"A entrega chegou bem antes do prazo, super confiável ",2017-02-19 00:00:00,1,"entregar chegar bem antes prazo , super confiável"
5,Recomendo a tds,2018-08-25 00:00:00,1,recomendo tds
5,Exatamente como comprei !!!,2018-03-27 00:00:00,1,exatamente compr ! ! !
5,Recomendo ,2018-06-14 00:00:00,1,recomer
1,Comprei duas banquetas brancas no site pra ser entregue até 13/03 e até agora não recebi bem minha casa.Aguardo providências ou vou procurar meus direitos d consumidora.,2017-03-15 00:00:00,0,comprar dois banqueta branco site pra entregar 13/03 agora não recebir bem casa.aguardo providência ir procurar direito d consumidora .
5,Amei! Super recomendo ,2018-07-21 00:00:00,1,ameir ! super recomer
5,Loja confiável!! Nota 10,2018-02-04 00:00:00,1,loja confiável ! ! nota 10
1,A empresa não tem o produto pra entregar e cancelou a compra mas a cobrança veio em minha fatura do cartão de crédito e não deram nem uma satisfação sobre o estorno da cobrança .,2017-09-21 00:00:00,0,empresa não produtar pra entregar cancelar compra cobrança vir fatura cartão crédito não dar satisfação sobre estorno cobrança .
5,"Recebi meu produto antes da data prevista,super recomendo esta loja.",2018-03-16 00:00:00,1,"recebir produto antes data prever , super recomendar loja ."
5,Ok,2017-07-14 00:00:00,1,ok
1,"Não recebi a roda Falcon, e já foram cobrados na fatura",2018-04-04 00:00:00,0,"não recebir rod falcon , cobrar fatura"
1,Pedi uma coisa mas veio outra totalmente diferente... Quero fazer a devolução do produto... Mas não estou conseguindo,2017-12-18 00:00:00,0,pedir coisa vir outro totalmente diferente ... querer fazer devolução produto ... não conseguir
5,Produto entregue antes do prazo ....,2018-04-07 00:00:00,1,produto entregar antes prazo ....
5,Bonita peça de decoração. Comprarei mais.,2018-03-07 00:00:00,1,bonito peço decoração . comprarei .
5,Tudo perfeito.Recomendo.,2017-06-01 00:00:00,1,tudo perfeito.recomer .
5,Recebi dentro do prazo produto excelente ,2017-12-08 00:00:00,1,recebir dentro prazo produto excelente
5,"Como sempre, lannister mais que pontual !!! Super recomendo",2018-02-24 00:00:00,1,"sempre , lannister pontual ! ! ! super recomer"
5,"Adorei o produto, em perfeita qualidade, entregue no prazo. ",2018-08-17 00:00:00,1,"Adorei produto , perfeito qualidade , entregar prazo ."
5,"Lindo modelo, entregue adiantado...muito bom!",2018-04-18 00:00:00,1,"lir modelo , entregar adiantar ... bom !"
5,Produto maravilhoso. Entrega antes do prometido. Recomendo.,2017-02-14 00:00:00,1,produto maravilhoso . entregar antes prometer . recomendar .
5,"entrega no prazo, bem embalado, vlw obrigado a equipe ",2017-04-21 00:00:00,1,"entregar prazo , bem embalar , vlw obrigar equipe"
1,"Recebi apenas uma bolsa, e eram 2",2018-05-19 00:00:00,0,"recebir apenas bolso , 2"
5,Produto muito bom e chegou dentro do prazo!,2017-03-28 00:00:00,1,produto bom chegar dentro prazo !
5,"Recebi, só que o produto faltou dois parafusos também a parte do assento não é reto o que faço ela é assim? o problema foi isso ,gostei da cadeira o material bom,muito bonita prazo ótimo de entrega",2017-06-27 00:00:00,1,"recebir , produto faltar dois parafuso parte assento não reto fazer assim ? problema , gostar cadeira material bom , bonito prazo bom entregar"
1,"Produto entregue não condiz com o produto comprado, péssima qualidade, assessório veio quebrado.",2017-09-20 00:00:00,0,"produto entregar não condizr produto comprar , péssimo qualidade , assessório vir quebrar ."
5,"Chegou no prazo, relógio lindo!",2017-08-16 00:00:00,1,"chegar prazo , relógio lir !"
1,Acho que se pago frente tenho que recebero produto na minha residência ,2017-02-16 00:00:00,0,achar pagar frente recebero produto residênciar
5,"O atendimento foi muito atencioso. No momento do pedido esqueci de verificar a voltagem, mas o pessoal da Gatolino entrou em contato comigo pra confirmar e deu tudo certo! Os gatinhos estão amando!",2018-08-23 00:00:00,1,"atendimento atencioso . momento pedir esqueci verificar voltagem , pessoal gatolino entrar contato comigo pra confirmar dar tudo certo ! gatinho amar !"
5,a data de entrega foi bem antes da data prevista.,2017-08-15 00:00:00,1,data entregar bem antes data prever .
1,Nao veio com o interruptor tentei ligar na loja e sem êxito ,2018-08-07 00:00:00,0,nao vir interruptor tentar ligar loja êxito
1,Comprei o produto e está com 5 dias de atraso na entrega e ninguém entra em contato para explicar. Eu não consigo contato com a loja.,2018-08-12 00:00:00,0,compr produto 5 dia atraso entregar ninguém entrar contato explicar . não consigo contato loja .
5,A lannister.com é um excelente Site de compras.,2017-09-26 00:00:00,1,lannister.com excelente site compra .
